,lon,lat,label
0,-45.894616580241326,25.98196957391493,0
1,-43.688871519360205,29.68147613113566,0
2,-40.74859850617735,29.063983558413263,0
3,-45.81155504720545,26.369045836703584,0
4,-43.92077036773017,24.821691663939852,0
5,-45.71728774928717,30.180912432608842,1
6,-42.455929335158785,29.702972775902083,1
7,-41.312372103648286,25.47653643124848,0
8,-40.20229339636511,30.41907874806128,0
9,-42.216584219941836,27.43360616729277,1
10,-45.47601905039158,29.898047004735936,0
11,-41.09205494208311,29.95310758900765,0
12,-44.10500390142563,29.11855743113665,1
13,-42.08483386403997,30.272421000099154,0
14,-40.4171684821755,28.785890589549336,1
15,-46.17157933395565,26.82656000472176,0
16,-45.279507771073376,26.960720382254085,0
17,-46.974868085662365,26.85049390281287,1
18,-42.02141890475349,30.475336160123437,1
19,-40.87612130587224,27.524458611652467,1
20,-42.61528542268111,24.814210338794695,0
21,-44.86320681701153,27.579312853728112,0
22,-42.65939713842652,25.594344357863513,1
23,-43.55645379671825,25.440072591082497,1
24,-43.541465371453164,25.841523640108935,1
25,-45.47404628332457,25.366419097536742,1
26,-41.97818645912964,27.1265878112636,0
27,-40.7045462737565,30.48686295769528,0
28,-44.18371455488277,26.08317318668647,1
29,-44.22366184100205,27.867438441230206,0
30,-41.749283886163326,27.707349253167994,1
31,-46.0188520135175,27.680825740393637,1
32,-44.96795342364539,25.682041906606187,1
33,-43.76980020196625,28.320165475344456,0
34,-41.8599732247759,27.520378362435483,0
35,-45.21314371071561,29.402962296169164,1
36,-41.43481772366669,25.351179821155313,1
37,-47.12389953321999,25.280513213127765,0
38,-45.773615187395144,26.567514660477492,0
39,-42.72609792209605,24.78319568998634,0
40,-41.020798983553284,29.62727413210855,0
41,-40.57301344581013,29.90724263810902,0
42,-43.801789954539856,26.061490377585322,0
43,-46.79097774323342,26.674985942261006,1
44,-40.358232825952534,30.886676916878653,1
45,-47.35139019468618,26.70154081517342,0
46,-45.86990333877626,24.89845451131265,1
47,-45.97568402526968,26.249153129673743,1
48,-41.479317320742815,27.342317089903318,1
49,-43.33716185622735,28.471633783698948,0
50,-41.576792278697134,27.409199806846352,0
51,-41.272062936886854,24.79381608418888,0
52,-40.65952675765658,28.948178674178443,1
53,-40.13599453656778,30.730277555720015,0
54,-46.19922004785404,25.705569812024645,0
55,-42.5167018967084,24.87486044169766,0
56,-46.61581768834475,26.712283660787683,1
57,-41.42653240051742,29.52319745321796,0
58,-43.67842706674487,25.428821587391656,1
59,-45.557429207544146,30.806483374411805,1
60,-46.675340763734646,29.770534506130012,0
61,-46.45762712200978,28.890329245977224,0
62,-45.7323753773543,30.603316396193556,1
63,-46.8846415258849,30.604437042362058,1
64,-45.56567774099407,25.400270778749768,0
65,-41.02512338253369,29.593513022185736,1
66,-46.84507712089135,27.529408370873647,1
67,-47.26876573684186,26.933834811246427,1
68,-45.97171752851828,24.587816773316497,1
69,-41.17799379345089,28.790059687297166,0
70,-44.26715656934971,30.418877426059744,1
71,-40.94711715898248,26.603400348534393,1
72,-40.99530691402147,26.505548554470806,1
73,-47.22600868390692,27.339331238491773,0
74,-40.65506474767757,26.657589206201326,0
75,-43.464715316814875,28.865749160877584,0
76,-44.10585073746369,28.140953450672935,1
77,-41.59734397833948,27.3600300045104,0
78,-46.81006854077632,30.22185029792381,1
79,-46.0547886791403,27.99531875128714,0
80,-41.72354199981599,30.080368368947514,1
81,-44.330555765556575,25.107831972160458,1
82,-42.17389561115745,29.806635442401813,1
83,-41.783839973464225,24.932215934642915,0
84,-46.487925939349125,24.650037708071963,0
85,-42.80737989626216,26.176185839164276,1
86,-44.64222240818781,28.32987767757455,0
87,-41.083704346243216,24.731514778390522,0
88,-45.69267802063511,24.891069507654084,1
89,-47.11017566935365,30.6250800873986,1
90,-42.64647433360805,27.533390640560416,0
91,-47.5703325626145,26.652948044839206,0
92,-47.23939063187088,25.88610363303937,0
93,-46.43408188586126,27.4413847534669,0
94,-46.631100715179485,29.39273069945259,1
95,-42.0161250775233,27.20565016859807,0
96,-41.42337271184039,26.95340013398199,1
97,-43.886724105192215,24.686475420659047,0
98,-47.0091401819992,29.258990516673194,0
99,-43.258213319845396,24.870683353154227,1
100,-47.03639363577317,29.48653811667735,0
101,-41.51170090656384,26.540729838845657,0
102,-44.83758673647547,30.086658311315148,1
103,-47.30725699757606,30.299393206476896,1
104,-42.45891084465543,25.35809036548958,1
105,-46.2984147598792,27.448531648977966,1
106,-46.072446559065575,25.110488077653844,1
107,-45.99443977390389,26.572104305909882,1
108,-45.22959198589369,30.8764797075969,0
109,-43.39308633781164,29.607853666146205,1
110,-46.90560516526454,25.82340935250793,1
111,-42.16785733240653,25.90456732736438,0
112,-43.63081603710423,29.398948771418233,1
113,-46.60448907788249,29.78475570201484,0
114,-47.18442957030728,30.680910918333108,1
115,-47.06339529384358,30.8634737262366,0
116,-40.18196002430206,26.79076150406852,0
117,-43.18614748397398,28.66424443756845,1
118,-41.953465092761014,25.475883857054725,0
119,-45.213061312105914,28.955268477792018,0
120,-40.86827293404592,28.034468789341716,1
121,-40.215014635798035,25.546753553888703,0
122,-43.823181765819946,29.89835229655796,0
123,-43.3130251930247,24.687001771233408,0
124,-40.28378287015465,27.373265129852456,0
125,-40.25158193090878,29.378937001625296,1
126,-41.07509792557769,26.983305634565248,0
127,-46.60795664552196,27.975804055016383,1
128,-41.4732451058129,28.08091186734281,1
129,-43.32738640097724,26.85744356464238,0
130,-42.66677897636746,26.691967786980744,0
131,-44.939789282873775,26.94375864983988,0
132,-45.58576851682506,25.396882362396994,0
133,-46.243266333486716,30.10933169401285,1
134,-41.1056441716921,29.469453665322096,1
135,-41.755189679614396,29.9631552294514,1
136,-44.79503263873561,29.844567233830052,0
137,-40.56105578747994,29.981642772289543,0
138,-40.127229604634124,26.25071495819146,0
139,-44.54099950478349,30.394537194755728,0
140,-47.627649743957,24.525646175207555,0
141,-42.33908067838593,30.38497236933842,0
142,-43.95173815292461,25.113131405476494,0
143,-40.70408544942451,30.621036368387543,1
144,-44.2070774887172,25.494735505196847,0
145,-41.27203124286936,30.66305762521924,1
146,-47.1191533388788,30.49288081585851,1
147,-45.71574648017476,29.381091764517365,1
148,-41.16260132517535,27.302894072036064,0
149,-47.19844086893431,28.431368716979787,0
150,-47.398466324739445,30.895841561713052,0
151,-42.00521936003619,27.895022231200407,0
152,-46.30212488807097,25.42867203279803,0
153,-40.13455613602947,28.352806158141735,0
154,-45.50867486435894,27.473633569915084,1
155,-46.25404888515423,28.213219508792605,1
156,-41.894414659475146,30.544147672068448,1
157,-44.78725617308871,25.482882582728404,0
158,-47.4371750779314,27.978779611385995,0
159,-40.932740141120206,30.94273007639199,1
160,-44.21747242570039,30.483821088720504,1
161,-45.440921838305734,27.880148504058383,0
162,-45.36906277732436,25.082358341476315,1
163,-40.76122243613092,25.849053521238243,1
164,-40.713734946739486,29.911351522406907,1
